40.,2.,0.013324997644423915,0.,0.,8.504691758189308,27.59880396008126,27.605741941183766
40.,3.,-0.013504951085830667,0.,0.,8.504691758189308,27.55174222403284,27.545458910449387
40.,4.,0.013324997644423915,0.8263166903676863,0.6121683642418998,8.504691758189308,27.59880396008126,27.605741941183766
40.,5.,2.9539435646007965,0.05776202868853358,-0.17718401992817842,39.65862426247563,57.312411331538144,67.14384982576505
40.,6.,1.5131128000257816,-1.4008019129522251,-0.3223140495867769,39.65862426247563,5.306159537843754,0.
40.,7.,0.006680413304763192,1.1354621733280252,0.,15.969133710439628,46.084368992654646,32.51018744787591
40.,8.,0.0032729854028685033,0.,0.,31.653145734276134,46.02603521757397,67.14384982576505
40.,9.,1.2740884090778566,0.,1.5468701131706684,31.653145734276134,45.96772953505758,67.070666224842
40.,10.,96.17291866083676,0.9004112440826183,1.0081297663137347,40.363927813436035,35.55758546298987,40.161284124036165
40.,11.,2.301761989185763,-6.936800758451181,1.059867721707344,52.75617103742696,28.07127292318539,21.129720633644787
40.,12.,-1.967733323405627,0.,-29.023433228607264,35.38693595763232,69.72201263143059,18.966352472372904
40.,13.,4.932424539187234,0.42089566430758835,0.,24.11236575324981,64.8652570391857,32.51018744787591
40.,14.,0.7459307642729878,-0.48923302970011795,0.,27.86054535724713,8.459450046834068,0.
40.,15.,0.30649591702094975,0.9440800665123222,0.9,17.37313796151981,35.55758546298987,0.
40.,16.,-0.9500967462107841,0.,0.14220185993099188,71.57573175536835,68.90397569619235,40.161284124036165
40.,17.,0.17138567588257902,0.,0.09861530089546255,68.34793338768446,86.59796546388233,60.7020711248477
40.,18.,0.04425733022679174,0.,0.,65.1902541285528,75.8213495111921,53.6453011092212
40.,19.,0.0694601145682243,0.,-0.13419892600120778,65.1902541285528,74.41995598392396,52.2581223187658
40.,20.,0.34603725778220457,0.,2.6123956139796536,68.34793338768446,75.8213495111921,50.192993525986594
40.,21.,1.4965208318206078,-2.6550384720642035,0.7349137322339401,19.953503244252744,11.75182175733597,40.161284124036165
40.,22.,0.9823891224899844,1.2034879851457387,1.2647495258023553,15.08963290160104,52.681139383441604,13.35044702818095
40.,23.,-0.23646025610927923,0.,1.9590764052919762,74.20656701619215,89.54637736342724,57.14890756831194
40.,24.,0.004981431700261099,-7.14881748819564,1.6216357664094796,21.074550052499696,29.50875440255085,67.21704856867854
40.,25.,-0.005304054037303855,0.,-3.2621291700193793,19.953503244252744,71.57481129885305,18.235073996294815
40.,26.,0.016507077768098316,0.8772828080333621,0.9276354394571377,7.058007444131675,29.50875440255085,18.291165966742124
40.,27.,-0.0017242439739759076,0.,-0.11864127317915799,59.096432934842525,82.16056706356402,67.14384982576505
40.,28.,0.001636514019411505,0.,0.10589395465342055,62.105495470158196,85.86556688466052,67.21704856867854
40.,29.,-0.0017242439739759076,0.,0.,59.096432934842525,82.16056706356402,67.14384982576505
40.,30.,0.0017212760740776304,0.,0.,59.096432934842525,82.23271835194042,67.21704856867854
40.,31.,-0.0017242439739759076,0.,0.,59.096432934842525,82.16056706356402,67.14384982576505
40.,32.,0.6712976688902752,0.,0.,59.096432934842525,82.23271835194042,67.21704856867854
40.,33.,0.,0.4432090342758823,0.,59.096432934842525,55.793901880715595,40.161284124036165
40.,34.,-0.0665953615540772,0.22743032923597414,0.,55.016060828620525,55.793901880715595,35.656082739351234
40.,35.,0.40324008106099474,-0.1346852597866702,0.,53.879473251302194,56.42471746042524,35.02203278012926
40.,36.,0.3175908284748944,0.,-2.9034423213467555,54.44611660987292,52.681139383441604,31.888375172103657
40.,37.,0.,0.,4.393346345655786,66.44473110773514,63.538542305329095,30.037862109089083
40.,38.,1.2609759999464003,-1.72212865119242,1.29469435127959,17.86461280657582,9.094660405534455,30.037862109089083
40.,39.,0.046182666124905666,3.034975945581784,0.,31.653145734276134,90.28810727176192,13.35044702818095
40.,40.,-0.016508261163702374,0.,0.,71.57573175536835,89.54637736342724,59.987560136265195
40.,41.,0.01624016429025737,0.,0.,71.57573175536835,90.28810727176192,60.7020711248477
40.,42.,-0.016508261163702374,0.,0.36371862927610915,71.57573175536835,89.54637736342724,59.987560136265195
40.,43.,0.02036807849823087,1.116652514375605,0.,59.096432934842525,75.8213495111921,60.7020711248477
40.,44.,-0.036974718655671195,0.,0.,38.04550666936906,75.11956092210853,33.13447374621104
40.,45.,0.03565633567576752,0.,-2.2827881570327175,38.04550666936906,75.8213495111921,33.761215944801904
40.,46.,-0.02712248008392391,0.,3.909794119209855,47.86978465485986,89.54637736342724,33.13447374621104
40.,47.,0.7672909194275949,-0.6194404858564295,1.4032706339196577,11.303286634417631,23.497396765066952,33.761215944801904
